"datetime","tempmax","tempmin","humidity","precip","windspeed","AcresBurned","Cause","Fatalities","StructureDam","fire","StructureDest.","StructureDam.","FirePersonnelDeath","CivilDeath"
"2010-11-21",12.7,5.9,72.2,0.09,19.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-22",12.8,7,78.3,0.22,19.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-23",13.7,2.3,69.7,0.906,26.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-24",10.5,0.6,54,0,31.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-25",10.6,-1.9,65.5,0,11.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-26",11.7,-1.1,73.7,0,10.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-27",8.9,5.9,86.9,3.451,23.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-28",10.5,-0.1,83,0,14.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-29",11.5,-1,72.9,0,8.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-11-30",11.6,1.2,78.5,0,9.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-01",13,0.9,79.3,0,10.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-02",10.9,2.1,84.1,1.506,11.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-03",10.8,8,90.4,1.103,17.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-04",16.2,8.9,86.1,1.597,12.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-05",14.1,8.1,91.3,11.622,16,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-06",17.6,7.9,79.7,1.595,26.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-07",15.8,5.8,86.5,0.024,9.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-08",13.5,9.2,90.5,1.749,8.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-09",17,10.8,91.2,0.313,8.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-10",17,10.3,89.4,0,13.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-11",15.8,10,95.5,0.024,6.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-12",15.7,10,92.2,0,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-13",13.7,12,90,0,8.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-14",12.9,10.7,91.2,2.861,22,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-15",12.8,4.1,88.3,0,13.9,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-16",8.9,0.8,94.9,0.027,7.6,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-17",12,6.7,96.3,6.52,21.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-18",13.9,11.8,93.7,7.178,28,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-19",13.8,8.8,89.4,12.097,34.8,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-20",11,8,82.3,0.665,25.3,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-21",12.9,6.8,84.8,0.171,21.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-22",13.7,8.3,90.4,4.498,12,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-23",12.9,6.1,90.5,0,8.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-24",11.9,4.8,93.2,0.024,8.4,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-25",10.1,8.8,94.2,8.248,17.5,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-26",13.9,7.8,81.1,0.228,20,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-27",11.6,4.3,93.2,0,16.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-28",10.7,6.9,94.4,3.176,35.7,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-29",12.7,4.8,67.1,1.638,37,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-30",9.8,-0.8,65.8,0,13.2,NA,NA,NA,NA,"No",NA,NA,NA,NA
"2010-12-31",8.4,-1.8,72.7,0,8.1,NA,NA,NA,NA,"No",NA,NA,NA,NA
