datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,events
2015-10-04,1443942000,25.7,12.3,18.7,25.7,12.3,18.7,9.9,59.8,2.106,100.0,12.5,['rain'],0.0,0.0,,13.6,157.8,1001.5,18.3,15.7,220.4,19.1,8.0,07:04:21,1443967461,18:44:23,1444009463,0.75,Rain,Clear conditions throughout the day with early morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-05,1444028400,26.7,13.1,19.9,26.7,13.1,19.9,10.9,58.7,0.0,0.0,0.0,,0.0,0.0,,16.6,175.1,1009.7,0.5,16.0,219.5,19.1,8.0,07:05:17,1444053917,18:42:51,1444095771,0.76,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-06,1444114800,27.3,15.2,20.5,27.0,15.2,20.5,12.8,63.9,0.0,0.0,0.0,,0.0,0.0,,14.3,198.5,1017.0,4.4,16.0,218.1,19.1,7.0,07:06:13,1444140373,18:41:19,1444182079,0.79,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-07,1444201200,28.8,14.1,21.0,28.0,14.1,20.9,12.6,61.6,0.0,0.0,0.0,,0.0,0.0,,11.2,199.0,1018.8,10.9,15.9,200.3,17.3,7.0,07:07:10,1444226830,18:39:48,1444268388,0.82,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-08,1444287600,31.1,15.9,22.9,29.9,15.9,22.6,12.8,56.3,0.0,0.0,0.0,,0.0,0.0,,9.1,76.7,1017.7,16.2,16.0,183.8,15.8,7.0,07:08:07,1444313287,18:38:17,1444354697,0.86,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-09,1444374000,32.7,13.7,22.5,30.8,13.7,22.0,11.2,54.7,0.0,0.0,0.0,,0.0,0.0,,11.3,233.7,1016.0,5.1,15.9,216.6,18.6,8.0,07:09:04,1444399744,18:36:47,1444441007,0.89,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-10,1444460400,31.2,13.4,21.3,30.7,13.4,21.2,13.7,65.2,0.0,0.0,0.0,,0.0,0.0,53.6,18.8,189.2,1014.3,2.0,16.0,213.9,18.4,7.0,07:10:01,1444486201,18:35:17,1444527317,0.93,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-11,1444546800,32.0,13.1,21.6,30.4,13.1,21.3,11.8,59.0,0.0,0.0,0.0,,0.0,0.0,,9.7,324.4,1014.4,0.9,16.0,188.0,16.1,6.0,07:10:59,1444572659,18:33:48,1444613628,0.96,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-12,1444633200,34.2,13.2,22.4,32.2,13.2,21.9,11.0,55.4,0.0,0.0,0.0,,0.0,0.0,,12.4,344.7,1013.9,0.0,16.0,210.4,18.1,7.0,07:11:57,1444659117,18:32:20,1444699940,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-13,1444719600,35.6,14.8,24.0,33.4,14.8,23.4,9.8,47.6,0.027,100.0,4.17,['rain'],0.0,0.0,,11.2,307.7,1014.6,4.7,16.0,204.9,18.0,7.0,07:12:55,1444745575,18:30:52,1444786252,0.03,Rain,Clear conditions throughout the day with early morning rain.,rain,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-14,1444806000,32.9,15.9,24.1,31.1,15.9,23.6,8.7,39.8,0.0,0.0,0.0,,0.0,0.0,,11.8,199.5,1013.4,12.9,16.0,147.4,12.6,7.0,07:13:53,1444832033,18:29:25,1444872565,0.06,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
2015-10-15,1444892400,30.5,17.6,23.4,28.8,17.6,23.0,8.8,41.2,0.0,0.0,0.0,,0.0,0.0,,11.9,195.4,1012.3,11.0,16.0,102.2,8.8,4.0,07:14:52,1444918492,18:27:59,1444958879,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', '72483023232', '72483993225', '72483323206', 'KSAC', '72057600174']",obs,-7.0,
